"country" "year" "pop" "gdp" "lfpr" "unemplrate" "secondary" "highun" "gdpcap" "emplrate"
"332" "Latvia" 2002 2338624 9.011e+09 68.8 12.2 82.2 1 3853.12046742016 60.4064
"333" "Latvia" 2003 2325342 9.659e+09 69.2 10.5 83.2 1 4153.79759192411 61.934
"334" "Latvia" 2004 2312819 1.05e+10 69.7 10.4 84.6 1 4539.91427777098 62.4512
"335" "Latvia" 2005 2300512 1.161e+10 69.6 8.9 84.5 1 5046.70264706291 63.4056
"336" "Latvia" 2006 2287948 1.299e+10 71.30001 6.8 84.5 0 5677.5765882791 66.45160932
"337" "Liechtenstein" 1993 30089 NA NA NA NA 0 NA NA
"338" "Liechtenstein" 1994 30470 NA NA NA NA 0 NA NA
"339" "Liechtenstein" 1995 30776 NA NA NA NA 0 NA NA
"340" "Liechtenstein" 1996 31033 NA NA NA NA 0 NA NA
"341" "Liechtenstein" 1997 31232 NA NA NA NA 0 NA NA
"342" "Liechtenstein" 1998 31668 NA NA NA NA 0 NA NA
"343" "Liechtenstein" 1999 32221 NA NA NA NA 0 NA NA
"344" "Liechtenstein" 2000 32645 NA NA NA NA 0 NA NA
"345" "Liechtenstein" 2001 33194 NA NA NA NA 0 NA NA
"346" "Liechtenstein" 2002 33694 NA NA NA NA 0 NA NA
"347" "Liechtenstein" 2003 34079 NA NA NA NA 0 NA NA
"348" "Liechtenstein" 2004 34447 NA NA NA NA 0 NA NA
"349" "Liechtenstein" 2005 34753 NA NA NA NA 0 NA NA
"350" "Liechtenstein" 2006 35037 NA NA NA NA 0 NA NA
"351" "Lithuania" 1993 3682613 9.98e+09 NA NA NA 0 2710.03225155616 NA
"352" "Lithuania" 1994 3657144 9.005e+09 NA NA NA 0 2462.30391803003 NA
"353" "Lithuania" 1995 3629102 9.302e+09 NA NA NA 0 2563.16851937477 NA
"354" "Lithuania" 1996 3601613 9.737e+09 NA NA NA 0 2703.51089914436 NA
"355" "Lithuania" 1997 3575137 1.042e+10 NA NA NA 0 2914.57362333248 NA
"356" "Lithuania" 1998 3549331 1.118e+10 72.1 13.2 83.2 1 3149.88937351856 62.5828
"357" "Lithuania" 1999 3524238 1.099e+10 72.19999 13.7 84.1 1 3118.40460264034 62.30859137
"358" "Lithuania" 2000 3499536 1.142e+10 70.8 16.4 84.2 1 3263.28976184271 59.1888
"359" "Lithuania" 2001 3481292 1.218e+10 69.7 16.5 84.2 1 3498.70105696391 58.1995
"360" "Lithuania" 2002 3469070 1.302e+10 69.6 13.5 84.9 1 3753.16727537928 60.204
"361" "Lithuania" 2003 3454205 1.436e+10 69.9 12.4 86.1 1 4157.2518133695 61.2324
"362" "Lithuania" 2004 3435591 1.541e+10 69.1 11.4 86.6 1 4485.4000374317 61.2226
"363" "Lithuania" 2005 3414304 1.658e+10 68.4 8.3 87.6 1 4856.04093835815 62.7228
"364" "Lithuania" 2006 3394082 1.782e+10 67.4 5.6 88.3 0 5250.31510729558 63.6256
"365" "Luxembourg" 1993 397475 1.429e+10 62.4 2.6 39.8 0 35951.9466633122 60.7776
"366" "Luxembourg" 1994 402925 1.484e+10 62 3.2 47.4 0 36830.6756840603 60.016
"367" "Luxembourg" 1995 408625 1.505e+10 60.6 2.9 42.9 0 36830.835117773 58.8426
"368" "Luxembourg" 1996 414225 1.528e+10 61.2 2.9 45.4 0 36888.1646448186 59.4252
"369" "Luxembourg" 1997 419450 1.619e+10 61.6 2.7 46 0 38598.164262725 59.9368
"370" "Luxembourg" 1998 424700 1.724e+10 62.1 2.7 NA 0 40593.3600188368 60.4233
